from_doc_id,to_doc_id,resolved,to_url,to_path
afrique-occidentale-abattoir-conserverie-lyndiane-96b76b,empire-financiere-des-colonies-03a7dd,1,https://entreprises-coloniales.fr/empire/Financiere_des_Colonies.pdf,empire/Financiere_des_Colonies.pdf
afrique-occidentale-abattoir-conserverie-lyndiane-96b76b,empire-consortium-industriel-viandes-857741,1,https://entreprises-coloniales.fr/empire/Consortium_industriel_viandes.pdf,empire/Consortium_industriel_viandes.pdf
afrique-occidentale-abattoir-conserverie-lyndiane-96b76b,afrique-occidentale-cacib-263f94,1,https://entreprises-coloniales.fr/afrique-occidentale/CACIB.pdf,afrique-occidentale/CACIB.pdf
afrique-occidentale-abcd-j-aubert-4bba17,empire-coll-peter-seidel-58f5e8,1,https://entreprises-coloniales.fr/empire/Coll._Peter_Seidel.pdf,empire/Coll._Peter_Seidel.pdf
afrique-occidentale-acajous-cote-d-ivoire-55a92d,afrique-equatoriale-cefa-gabon-f9a898,1,https://entreprises-coloniales.fr/afrique-equatoriale/CEFA-Gabon.pdf,afrique-equatoriale/CEFA-Gabon.pdf
afrique-occidentale-acajous-cote-d-ivoire-55a92d,afrique-equatoriale-cfso-eaed16,1,https://entreprises-coloniales.fr/afrique-equatoriale/CFSO.pdf,afrique-equatoriale/CFSO.pdf
afrique-occidentale-acaof-b1825f,afrique-occidentale-siacam-d38755,1,https://entreprises-coloniales.fr/afrique-occidentale/SIACAM.pdf,afrique-occidentale/SIACAM.pdf
afrique-occidentale-africaine-credit-mobilier-ca9e5f,empire-coll-serge-volper-7cfb54,1,https://entreprises-coloniales.fr/empire/Coll._Serge_Volper.pdf,empire/Coll._Serge_Volper.pdf
afrique-occidentale-africaine-credit-mobilier-ca9e5f,empire-banque-frse-d-emission-c30dc0,1,https://entreprises-coloniales.fr/empire/Banque_frse_d_emission.pdf,empire/Banque_frse_d_emission.pdf
afrique-occidentale-africaine-credit-mobilier-ca9e5f,empire-soc-immobiliere-coloniale-6fa5ba,1,https://entreprises-coloniales.fr/empire/Soc._immobiliere_coloniale.pdf,empire/Soc._immobiliere_coloniale.pdf
afrique-occidentale-africaine-de-sisal-3002bf,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-africaine-de-sisal-3002bf,madagascar-et-djibouti-bq-madagascar-comores-6f9a9a,1,https://entreprises-coloniales.fr/madagascar-et-djibouti/Bq_Madagascar+Comores.pdf,madagascar-et-djibouti/Bq_Madagascar+Comores.pdf
afrique-occidentale-africaine-de-sisal-3002bf,afrique-du-nord-nouvelle-coloniale-tunis-0beb84,1,https://entreprises-coloniales.fr/afrique-du-nord/Nouvelle_Coloniale-Tunis.pdf,afrique-du-nord/Nouvelle_Coloniale-Tunis.pdf
afrique-occidentale-africaine-de-sisal-3002bf,afrique-du-nord-exploitations-minieres-tunisie-84a956,1,https://entreprises-coloniales.fr/afrique-du-nord/Exploitations_minieres_Tunisie.pdf,afrique-du-nord/Exploitations_minieres_Tunisie.pdf
afrique-occidentale-africaine-de-sisal-3002bf,afrique-du-nord-mines-de-ras-el-ma-1e53d9,1,https://entreprises-coloniales.fr/afrique-du-nord/Mines_de_Ras-el-Ma.pdf,afrique-du-nord/Mines_de_Ras-el-Ma.pdf
afrique-occidentale-africaine-de-sisal-3002bf,empire-bceem-c74d6e,1,https://entreprises-coloniales.fr/empire/BCEEM.pdf,empire/BCEEM.pdf
afrique-occidentale-africaine-de-sisal-3002bf,afrique-du-nord-bq-coloniale-nordaf-2dfb96,1,https://entreprises-coloniales.fr/afrique-du-nord/Bq_coloniale_nordaf.pdf,afrique-du-nord/Bq_coloniale_nordaf.pdf
afrique-occidentale-africaine-de-sisal-3002bf,antilles-guyane-commerciale-antilles-frses-cdec14,1,https://entreprises-coloniales.fr/antilles-guyane/Commerciale_Antilles_frses.pdf,antilles-guyane/Commerciale_Antilles_frses.pdf
afrique-occidentale-africaine-de-sisal-3002bf,afrique-du-nord-mines-algerie-1845-1938-ec8c5d,1,https://entreprises-coloniales.fr/afrique-du-nord/Mines_Algerie_1845-1938.pdf,afrique-du-nord/Mines_Algerie_1845-1938.pdf
afrique-occidentale-africaine-de-sisal-3002bf,afrique-occidentale-africaine-francaise-c31f8d,1,https://entreprises-coloniales.fr/afrique-occidentale/Africaine_francaise.pdf,afrique-occidentale/Africaine_francaise.pdf
afrique-occidentale-africaine-de-sisal-3002bf,afrique-occidentale-cultures-tropicales-afrique-75bffc,1,https://entreprises-coloniales.fr/afrique-occidentale/Cultures_tropicales_Afrique.pdf,afrique-occidentale/Cultures_tropicales_Afrique.pdf
afrique-occidentale-africaine-de-sisal-3002bf,afrique-occidentale-bca-1924-1963-b31da7,1,https://entreprises-coloniales.fr/afrique-occidentale/BCA_1924-1963.pdf,afrique-occidentale/BCA_1924-1963.pdf
afrique-occidentale-africaine-de-sisal-3002bf,empire-umfc-891bd4,1,https://entreprises-coloniales.fr/empire/UMFC.pdf,empire/UMFC.pdf
afrique-occidentale-africaine-electricite-1922-1930-8f70e5,afrique-occidentale-peyrissac-1876-1963-f5d64d,1,https://entreprises-coloniales.fr/afrique-occidentale/Peyrissac_1876-1963.pdf,afrique-occidentale/Peyrissac_1876-1963.pdf
afrique-occidentale-africaine-electricite-1922-1930-8f70e5,afrique-occidentale-eeoa-e18c51,1,https://entreprises-coloniales.fr/afrique-occidentale/EEOA.pdf,afrique-occidentale/EEOA.pdf
afrique-occidentale-agricole-de-la-cote-d-ivoire-9c8644,afrique-occidentale-lorraine-cote-d-ivoire-48aec0,1,https://entreprises-coloniales.fr/afrique-occidentale/Lorraine_Cote_d_Ivoire.pdf,afrique-occidentale/Lorraine_Cote_d_Ivoire.pdf
afrique-occidentale-agricole-de-la-kilissi-1befed,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-albaric-afrique-199442,empire-electro-entreprise-f4ff9d,1,https://entreprises-coloniales.fr/empire/Electro-Entreprise.pdf,empire/Electro-Entreprise.pdf
afrique-occidentale-amedee-bretigniere-bfe80b,afrique-occidentale-arthur-verdier-db38c9,1,https://entreprises-coloniales.fr/afrique-occidentale/Arthur_Verdier.pdf,afrique-occidentale/Arthur_Verdier.pdf
afrique-occidentale-amedee-bretigniere-bfe80b,afrique-occidentale-kong-1894-1923-e608f3,1,https://entreprises-coloniales.fr/afrique-occidentale/Kong_1894-1923.pdf,afrique-occidentale/Kong_1894-1923.pdf
afrique-occidentale-amedee-bretigniere-bfe80b,afrique-occidentale-generale-comptoirs-afric-45bd26,1,https://entreprises-coloniales.fr/afrique-occidentale/Generale_Comptoirs_afric.pdf,afrique-occidentale/Generale_Comptoirs_afric.pdf
afrique-occidentale-amedee-bretigniere-bfe80b,afrique-occidentale-plantations-d-elima-d5ccf6,1,https://entreprises-coloniales.fr/afrique-occidentale/Plantations_d'Elima.pdf,afrique-occidentale/Plantations_d'Elima.pdf
afrique-occidentale-anc-etablissements-pascal-01bf09,afrique-occidentale-generale-comptoirs-franco-afr-e9c2b8,1,https://entreprises-coloniales.fr/afrique-occidentale/Generale_Comptoirs_franco-afr.pdf,afrique-occidentale/Generale_Comptoirs_franco-afr.pdf
afrique-occidentale-ann-indus-1925-aof-2ae958,afrique-occidentale-qui-etes-vous-1924-aof-16f94e,1,https://entreprises-coloniales.fr/afrique-occidentale/Qui_etes-vous_1924-AOF.pdf,afrique-occidentale/Qui_etes-vous_1924-AOF.pdf
afrique-occidentale-antonetti-1918-1924-c815c7,afrique-occidentale-bobee-exploitation-forestiere-104449,1,https://entreprises-coloniales.fr/afrique-occidentale/Bobee_Exploitation_forestiere.pdf,afrique-occidentale/Bobee_Exploitation_forestiere.pdf
afrique-occidentale-armandon-et-compagnie-11e0f8,empire-chargeurs-reunis-afrique-900d46,1,https://entreprises-coloniales.fr/empire/Chargeurs_reunis-Afrique.pdf,empire/Chargeurs_reunis-Afrique.pdf
afrique-occidentale-armandon-et-compagnie-11e0f8,afrique-occidentale-cica-marseille-1b9cbf,1,https://entreprises-coloniales.fr/afrique-occidentale/CICA-Marseille.pdf,afrique-occidentale/CICA-Marseille.pdf
afrique-occidentale-bananeries-africaines-74d23c,empire-soc-auxiliaire-africaine-efa013,1,https://entreprises-coloniales.fr/empire/Soc._Auxiliaire_africaine.pdf,empire/Soc._Auxiliaire_africaine.pdf
afrique-occidentale-bananeries-africaines-74d23c,afrique-occidentale-bordelaise-comptoirs-afric-5b6c0b,1,https://entreprises-coloniales.fr/afrique-occidentale/Bordelaise_Comptoirs_afric.pdf,afrique-occidentale/Bordelaise_Comptoirs_afric.pdf
afrique-occidentale-bananeries-africaines-74d23c,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-banjul-breweries-d013bd,inde-indochine-brasseries-glacieres-internationales-32bfd6,1,https://entreprises-coloniales.fr/inde-indochine/Brasseries_glacieres_internationales.pdf,inde-indochine/Brasseries_glacieres_internationales.pdf
afrique-occidentale-banque-afrique-occidentale-435553,empire-socodet-fb4cf4,1,https://entreprises-coloniales.fr/empire/Socodet.pdf,empire/Socodet.pdf
afrique-occidentale-baoule-ivory-coast-6f666a,afrique-occidentale-miniere-afrique-occidentale-d5f34a,1,https://entreprises-coloniales.fr/afrique-occidentale/Miniere_Afrique_occidentale.pdf,afrique-occidentale/Miniere_Afrique_occidentale.pdf
afrique-occidentale-baoule-ivory-coast-6f666a,afrique-occidentale-kokumbo-ivory-coast-cy-728b1f,1,https://entreprises-coloniales.fr/afrique-occidentale/Kokumbo_Ivory_Coast_Cy.pdf,afrique-occidentale/Kokumbo_Ivory_Coast_Cy.pdf
afrique-occidentale-baoule-ivory-coast-6f666a,afrique-equatoriale-cfso-eaed16,1,https://entreprises-coloniales.fr/afrique-equatoriale/CFSO.pdf,afrique-equatoriale/CFSO.pdf
afrique-occidentale-bergougnan-guinee-206d97,empire-ets-bergougnan-b2601f,1,https://entreprises-coloniales.fr/empire/Ets_Bergougnan.pdf,empire/Ets_Bergougnan.pdf
afrique-occidentale-bergougnan-guinee-206d97,inde-indochine-caoutchoucs-indochine-e73c90,1,https://entreprises-coloniales.fr/inde-indochine/Caoutchoucs_Indochine.pdf,inde-indochine/Caoutchoucs_Indochine.pdf
afrique-occidentale-bergougnan-guinee-206d97,empire-generale-d-outre-mer-f1afe7,1,https://entreprises-coloniales.fr/empire/Generale_d'Outre-mer.pdf,empire/Generale_d'Outre-mer.pdf
afrique-occidentale-bois-de-la-cote-d-ivoire-0266b1,afrique-occidentale-kong-1894-1923-e608f3,1,https://entreprises-coloniales.fr/afrique-occidentale/Kong_1894-1923.pdf,afrique-occidentale/Kong_1894-1923.pdf
afrique-occidentale-bois-de-la-cote-d-ivoire-0266b1,afrique-occidentale-nouvelle-cie-frse-de-kong-3c9551,1,https://entreprises-coloniales.fr/afrique-occidentale/Nouvelle_Cie_frse_de_Kong.pdf,afrique-occidentale/Nouvelle_Cie_frse_de_Kong.pdf
afrique-occidentale-bois-de-la-cote-d-ivoire-0266b1,afrique-occidentale-forestiere-indenie-fe3978,1,https://entreprises-coloniales.fr/afrique-occidentale/Forestiere_Indenie.pdf,afrique-occidentale/Forestiere_Indenie.pdf
afrique-occidentale-bois-de-sassandra-b7c1ff,afrique-occidentale-roux-baudrand-fr-430608,1,https://entreprises-coloniales.fr/afrique-occidentale/Roux-Baudrand_fr.pdf,afrique-occidentale/Roux-Baudrand_fr.pdf
afrique-occidentale-bois-de-sassandra-b7c1ff,afrique-occidentale-nouvelle-cie-frse-de-kong-3c9551,1,https://entreprises-coloniales.fr/afrique-occidentale/Nouvelle_Cie_frse_de_Kong.pdf,afrique-occidentale/Nouvelle_Cie_frse_de_Kong.pdf
afrique-occidentale-bois-de-sassandra-b7c1ff,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-bois-de-sassandra-b7c1ff,empire-umfc-891bd4,1,https://entreprises-coloniales.fr/empire/UMFC.pdf,empire/UMFC.pdf
afrique-occidentale-borremans-grand-bassam-6a9240,afrique-occidentale-scieries-africaines-9fe119,1,https://entreprises-coloniales.fr/afrique-occidentale/Scieries_africaines.pdf,afrique-occidentale/Scieries_africaines.pdf
afrique-occidentale-borremans-grand-bassam-6a9240,afrique-occidentale-angoulvant-1908-1916-f6cab1,1,https://entreprises-coloniales.fr/afrique-occidentale/Angoulvant-1908-1916.pdf,afrique-occidentale/Angoulvant-1908-1916.pdf
afrique-occidentale-borremans-grand-bassam-6a9240,afrique-occidentale-grand-bassam-cbba32,1,https://entreprises-coloniales.fr/afrique-occidentale/Grand-Bassam.pdf,afrique-occidentale/Grand-Bassam.pdf
afrique-occidentale-bracodi-b5e1d7,empire-gaston-dreyfus-et-cie-a66db7,1,https://entreprises-coloniales.fr/empire/Gaston-Dreyfus_et_Cie.pdf,empire/Gaston-Dreyfus_et_Cie.pdf
afrique-occidentale-bracodi-b5e1d7,afrique-du-nord-brasseries-du-maroc-b66104,1,https://entreprises-coloniales.fr/afrique-du-nord/Brasseries_du_Maroc.pdf,afrique-du-nord/Brasseries_du_Maroc.pdf
afrique-occidentale-bracodi-b5e1d7,afrique-du-nord-sochepar-casablanca-f50bb2,1,https://entreprises-coloniales.fr/afrique-du-nord/SOCHEPAR-Casablanca.pdf,afrique-du-nord/SOCHEPAR-Casablanca.pdf
afrique-occidentale-bracodi-b5e1d7,afrique-occidentale-brasseries-de-bouake-e9ee83,1,https://entreprises-coloniales.fr/afrique-occidentale/Brasseries_de_Bouake.pdf,afrique-occidentale/Brasseries_de_Bouake.pdf
afrique-occidentale-bracodi-b5e1d7,inde-indochine-brasseries-glacieres-internationales-32bfd6,1,https://entreprises-coloniales.fr/inde-indochine/Brasseries_glacieres_internationales.pdf,inde-indochine/Brasseries_glacieres_internationales.pdf
afrique-occidentale-bracodi-b5e1d7,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-bracodi-b5e1d7,afrique-occidentale-solibra-abidjan-6dca5c,1,https://entreprises-coloniales.fr/afrique-occidentale/Solibra-Abidjan.pdf,afrique-occidentale/Solibra-Abidjan.pdf
afrique-occidentale-bramali-5077b2,inde-indochine-brasseries-glacieres-internationales-32bfd6,1,https://entreprises-coloniales.fr/inde-indochine/Brasseries_glacieres_internationales.pdf,inde-indochine/Brasseries_glacieres_internationales.pdf
afrique-occidentale-braniger-d42998,inde-indochine-brasseries-glacieres-internationales-32bfd6,1,https://entreprises-coloniales.fr/inde-indochine/Brasseries_glacieres_internationales.pdf,inde-indochine/Brasseries_glacieres_internationales.pdf
afrique-occidentale-brasserie-du-benin-lome-e2df87,inde-indochine-brasseries-glacieres-internationales-32bfd6,1,https://entreprises-coloniales.fr/inde-indochine/Brasseries_glacieres_internationales.pdf,inde-indochine/Brasseries_glacieres_internationales.pdf
afrique-occidentale-brasserie-du-benin-lome-e2df87,afrique-equatoriale-brasseries-du-logone-1d87c2,1,https://entreprises-coloniales.fr/afrique-equatoriale/Brasseries_du_Logone.pdf,afrique-equatoriale/Brasseries_du_Logone.pdf
afrique-occidentale-brasseries-de-bouake-e9ee83,afrique-occidentale-bracodi-b5e1d7,1,https://entreprises-coloniales.fr/afrique-occidentale/BRACODI.pdf,afrique-occidentale/BRACODI.pdf
afrique-occidentale-bravolta-e32c47,afrique-occidentale-sovobra-3376f8,1,https://entreprises-coloniales.fr/afrique-occidentale/SOVOBRA.pdf,afrique-occidentale/SOVOBRA.pdf
afrique-occidentale-bravolta-e32c47,inde-indochine-brasseries-glacieres-internationales-32bfd6,1,https://entreprises-coloniales.fr/inde-indochine/Brasseries_glacieres_internationales.pdf,inde-indochine/Brasseries_glacieres_internationales.pdf
afrique-occidentale-brevie-islamisme-c-naturisme-soudan-5a35a7,inde-indochine-brevie-gougal-ic-1937-1939-7a8f7c,1,https://entreprises-coloniales.fr/inde-indochine/Brevie_gougal_IC_1937-1939.pdf,inde-indochine/Brevie_gougal_IC_1937-1939.pdf
afrique-occidentale-briqueteries-de-bamako-ac85b4,empire-bceem-c74d6e,1,https://entreprises-coloniales.fr/empire/BCEEM.pdf,empire/BCEEM.pdf
afrique-occidentale-briqueteries-de-bamako-ac85b4,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-briqueteries-de-bamako-ac85b4,afrique-occidentale-guieysse-1899-1986-cccb96,1,https://entreprises-coloniales.fr/afrique-occidentale/Guieysse_1899-1986.pdf,afrique-occidentale/Guieysse_1899-1986.pdf
afrique-occidentale-briqueteries-de-bamako-ac85b4,afrique-occidentale-qui-etes-vous-1924-aof-16f94e,1,https://entreprises-coloniales.fr/afrique-occidentale/Qui_etes-vous_1924-AOF.pdf,afrique-occidentale/Qui_etes-vous_1924-AOF.pdf
afrique-occidentale-briqueteries-de-bamako-ac85b4,inde-indochine-heveas-de-xuanloc-92e55d,1,https://entreprises-coloniales.fr/inde-indochine/Heveas_de_Xuanloc.pdf,inde-indochine/Heveas_de_Xuanloc.pdf
afrique-occidentale-briqueteries-de-bamako-ac85b4,afrique-occidentale-entreprises-du-soudan-6db22b,1,https://entreprises-coloniales.fr/afrique-occidentale/Entreprises_du_Soudan.pdf,afrique-occidentale/Entreprises_du_Soudan.pdf
afrique-occidentale-briqueteries-de-bamako-ac85b4,empire-bgfc-69b7ff,1,https://entreprises-coloniales.fr/empire/BGFC.pdf,empire/BGFC.pdf
afrique-occidentale-briqueteries-de-bamako-ac85b4,afrique-equatoriale-entrep-africaines-sea-fecf5f,1,https://entreprises-coloniales.fr/afrique-equatoriale/Entrep._africaines-SEA.pdf,afrique-equatoriale/Entrep._africaines-SEA.pdf
afrique-occidentale-cabotage-vapeur-senegal-f3b792,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-cabotage-vapeur-senegal-f3b792,afrique-occidentale-wharf-de-cotonou-1891-1902-f0c7a2,1,https://entreprises-coloniales.fr/afrique-occidentale/Wharf_de_Cotonou_1891-1902.pdf,afrique-occidentale/Wharf_de_Cotonou_1891-1902.pdf
afrique-occidentale-cais-sisal-5c24a5,afrique-occidentale-culture-coton-niger-9036ba,1,https://entreprises-coloniales.fr/afrique-occidentale/Culture_coton_Niger.pdf,afrique-occidentale/Culture_coton_Niger.pdf
afrique-occidentale-cais-sisal-5c24a5,afrique-equatoriale-qui-etes-vous-1924-aof-d7026d,0,https://entreprises-coloniales.fr/afrique-equatoriale/Qui_etes-vous_1924-AOF.pdf,afrique-equatoriale/Qui_etes-vous_1924-AOF.pdf
afrique-occidentale-cais-sisal-5c24a5,inde-indochine-qui-etes-vous-1924-aof-5fb757,0,https://entreprises-coloniales.fr/inde-indochine/Qui_etes-vous-1924-AOF.pdf,inde-indochine/Qui_etes-vous-1924-AOF.pdf
afrique-occidentale-cais-sisal-5c24a5,afrique-du-nord-qui-etes-vous-1924-aof-3a0cc8,0,https://entreprises-coloniales.fr/afrique-du-nord/Qui_etes-vous_1924-AOF.pdf,afrique-du-nord/Qui_etes-vous_1924-AOF.pdf
afrique-occidentale-cais-sisal-5c24a5,empire-deves-et-chaumet-f4de46,1,https://entreprises-coloniales.fr/empire/Deves_et_Chaumet.pdf,empire/Deves_et_Chaumet.pdf
afrique-occidentale-cais-sisal-5c24a5,empire-gaston-dreyfus-et-cie-a66db7,1,https://entreprises-coloniales.fr/empire/Gaston-Dreyfus_et_Cie.pdf,empire/Gaston-Dreyfus_et_Cie.pdf
afrique-occidentale-cais-sisal-5c24a5,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-cais-sisal-5c24a5,afrique-occidentale-cultures-de-diakandape-e8a73e,1,https://entreprises-coloniales.fr/afrique-occidentale/Cultures_de_Diakandape.pdf,afrique-occidentale/Cultures_de_Diakandape.pdf
afrique-occidentale-cais-sisal-5c24a5,afrique-occidentale-plantations-de-casamance-36df49,1,https://entreprises-coloniales.fr/afrique-occidentale/Plantations_de_Casamance.pdf,afrique-occidentale/Plantations_de_Casamance.pdf
afrique-occidentale-caoutchouc-du-rio-compony-911963,empire-coll-jacques-bobee-284dac,1,https://entreprises-coloniales.fr/empire/Coll._Jacques_Bobee.pdf,empire/Coll._Jacques_Bobee.pdf
afrique-occidentale-caoutchoucs-de-casamance-2a719b,afrique-occidentale-commerciale-agricole-casamance-b3b575,1,https://entreprises-coloniales.fr/afrique-occidentale/Commerciale_Agricole_Casamance.pdf,afrique-occidentale/Commerciale_Agricole_Casamance.pdf
afrique-occidentale-caoutchoucs-de-casamance-2a719b,afrique-occidentale-qui-etes-vous-1924-aof-16f94e,1,https://entreprises-coloniales.fr/afrique-occidentale/Qui_etes-vous_1924-AOF.pdf,afrique-occidentale/Qui_etes-vous_1924-AOF.pdf
afrique-occidentale-caoutchoucs-de-casamance-2a719b,empire-deves-et-chaumet-f4de46,1,https://entreprises-coloniales.fr/empire/Deves_et_Chaumet.pdf,empire/Deves_et_Chaumet.pdf
afrique-occidentale-caoutchoucs-de-casamance-2a719b,empire-arsene-chaumier-1848-1926-6c7d64,1,https://entreprises-coloniales.fr/empire/Arsene_Chaumier-1848-1926.pdf,empire/Arsene_Chaumier-1848-1926.pdf
afrique-occidentale-charles-perinaud-abidjan-29591d,afrique-occidentale-charles-perinaud-abidjan-29591d,1,https://entreprises-coloniales.fr/afrique-occidentale/Charles_Perinaud-Abidjan.pdf,afrique-occidentale/Charles_Perinaud-Abidjan.pdf
afrique-occidentale-charles-perinaud-abidjan-29591d,empire-coll-peter-seidel-58f5e8,1,https://entreprises-coloniales.fr/empire/Coll._Peter_Seidel.pdf,empire/Coll._Peter_Seidel.pdf
afrique-occidentale-chemins-fer-aof-1927-b1dc08,afrique-occidentale-chfer-dakar-saint-louis-4be6bc,1,https://entreprises-coloniales.fr/afrique-occidentale/Chfer_Dakar-Saint-Louis.pdf,afrique-occidentale/Chfer_Dakar-Saint-Louis.pdf
afrique-occidentale-chemins-fer-aof-1927-b1dc08,afrique-occidentale-chfer-thies-niger-50b513,1,https://entreprises-coloniales.fr/afrique-occidentale/Chfer_Thies-Niger.pdf,afrique-occidentale/Chfer_Thies-Niger.pdf
